IMU accX[mg],IMU accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magX[mG],magY[mG],magZ[mG],Qi,Qj,Qk,Qs
0.040083,-0.023544,0.014379,0.998815
0.040151,-0.022621,0.024935,0.998626
0.040024,-0.022218,0.024897,0.998641
0.039907,-0.021690,0.024860,0.998659
0.039754,-0.021364,0.024872,0.998671
0.039034,-0.022197,0.025121,0.998675
0.040755,-0.020783,0.024074,0.998663
0.039651,-0.021979,0.024429,0.998673
0.039705,-0.023359,0.023919,0.998652
0.039863,-0.021916,0.023681,0.998684
0.038499,-0.022338,0.023814,0.998725
0.036961,-0.022170,0.024315,0.998775
0.036697,-0.022015,0.024227,0.998790
0.035961,-0.021685,0.024274,0.998823
0.035945,-0.020760,0.024447,0.998839
0.034761,-0.020149,0.024983,0.998880
0.034963,-0.019885,0.025150,0.998874
0.034824,-0.020105,0.025226,0.998873
0.034773,-0.020658,0.025130,0.998866
0.035047,-0.021124,0.025411,0.998839
0.035809,-0.019170,0.025724,0.998844
0.035856,-0.019289,0.025743,0.998839
0.035784,-0.021349,0.025315,0.998811
0.035727,-0.019487,0.025488,0.998846
0.036743,-0.018826,0.028682,0.998736
0.036866,-0.018373,0.028779,0.998737
0.038398,-0.017489,0.031307,0.998619
0.038632,-0.017317,0.031586,0.998604
0.039787,-0.016955,0.031470,0.998569
0.040765,-0.016942,0.031478,0.998529
0.041733,-0.016944,0.031505,0.998488
0.042403,-0.016899,0.031498,0.998461
0.042723,-0.016994,0.031576,0.998443
0.043541,-0.017087,0.031598,0.998406
0.043516,-0.017255,0.031674,0.998401
0.043861,-0.017349,0.031718,0.998383
0.043794,-0.017488,0.031773,0.998382
0.043778,-0.017526,0.031790,0.998382
0.043371,-0.017625,0.031820,0.998397
0.043161,-0.017639,0.031828,0.998405
0.042614,-0.017758,0.031854,0.998426
0.041995,-0.017884,0.031876,0.998449
0.041471,-0.018046,0.031894,0.998467
0.040864,-0.018341,0.031913,0.998487
0.040362,-0.018532,0.031914,0.998503
0.039823,-0.018648,0.031936,0.998522
0.039632,-0.018698,0.031948,0.998528
0.039311,-0.018834,0.031951,0.998538
0.039199,-0.018897,0.031957,0.998541
0.039075,-0.018981,0.031967,0.998544
0.039107,-0.019034,0.031963,0.998542
0.038401,-0.022255,0.031501,0.998518
0.037516,-0.025239,0.031464,0.998482
0.038198,-0.025473,0.031461,0.998450
0.038641,-0.026204,0.031480,0.998413
0.038936,-0.025877,0.031420,0.998412
0.039420,-0.026023,0.031307,0.998393
0.039972,-0.025493,0.031176,0.998389
0.040171,-0.025296,0.031145,0.998387
0.040500,-0.025095,0.031109,0.998380
0.040646,-0.024861,0.031064,0.998381
0.040772,-0.024874,0.031083,0.998375
0.040918,-0.024762,0.031083,0.998372
0.041227,-0.024534,0.031014,0.998367
0.041323,-0.024500,0.030918,0.998367
0.041090,-0.024669,0.030851,0.998374
0.040902,-0.024979,0.030832,0.998375
0.040705,-0.025122,0.030847,0.998379
0.040728,-0.024982,0.031029,0.998376
0.041021,-0.024100,0.031096,0.998384
0.041018,-0.024426,0.031283,0.998370
0.041344,-0.021003,0.031557,0.998426
