Time [10ms], UTC, Lat, Lon, Alt [m], Speed [km/h], Course [deg], Fix, NumSat, HDOP
46601, 125835.70, 37.3829562, 23.2482048, 4.50, 0.26, 0.00, 1, 12, 0.51
46701, 125836.70, 37.3829560, 23.2482045, 4.50, 0.12, 0.00, 1, 12, 0.53
46801, 125837.70, 37.3829560, 23.2482042, 4.50, 0.12, 0.00, 1, 12, 0.51
46901, 125838.70, 37.3829558, 23.2482043, 4.60, 0.51, 276.02, 1, 12, 0.53
47001, 125839.70, 37.3829560, 23.2482043, 4.60, 0.04, 0.00, 1, 12, 0.53
47101, 125840.70, 37.3829562, 23.2482045, 4.50, 0.88, 130.16, 1, 12, 0.53
47201, 125841.70, 37.3829555, 23.2482035, 4.70, 0.35, 0.00, 1, 12, 0.51
47301, 125842.70, 37.3829560, 23.2482027, 4.60, 1.42, 253.97, 1, 12, 0.51
47401, 125843.70, 37.3829560, 23.2482032, 4.50, 0.32, 0.00, 1, 12, 0.54
47501, 125844.70, 37.3829563, 23.2482035, 4.50, 0.14, 0.00, 1, 12, 0.54
47601, 125845.70, 37.3829568, 23.2482032, 4.40, 0.40, 9.42, 1, 12, 0.54
47701, 125846.70, 37.3829570, 23.2482032, 4.30, 0.34, 0.00, 1, 12, 0.54
47801, 125847.70, 37.3829572, 23.2482032, 4.40, 0.76, 213.04, 1, 12, 0.51
47901, 125848.70, 37.3829570, 23.2482030, 4.30, 0.12, 0.00, 1, 12, 0.52
48001, 125849.60, 37.3829568, 23.2482037, 4.30, 0.70, 170.46, 1, 12, 0.51
48101, 125850.60, 37.3829572, 23.2482035, 4.20, 0.61, 83.56, 1, 12, 0.51
48201, 125851.60, 37.3829577, 23.2482032, 4.10, 1.19, 355.21, 1, 12, 0.51
48301, 125852.60, 37.3829577, 23.2482032, 4.10, 0.28, 0.00, 1, 12, 0.51
48401, 125853.60, 37.3829577, 23.2482045, 4.10, 0.53, 35.45, 1, 12, 0.54
48501, 125854.60, 37.3829577, 23.2482038, 4.10, 0.42, 161.15, 1, 12, 0.54
48601, 125855.60, 37.3829577, 23.2482038, 4.10, 0.14, 0.00, 1, 12, 0.54
48701, 125856.60, 37.3829580, 23.2482035, 4.10, 0.33, 0.00, 1, 12, 0.54
48801, 125857.60, 37.3829578, 23.2482035, 4.20, 0.28, 0.00, 1, 12, 0.51
48901, 125858.60, 37.3829578, 23.2482037, 4.20, 1.32, 31.46, 1, 12, 0.54
49001, 125859.60, 37.3829582, 23.2482038, 4.20, 0.13, 0.00, 1, 12, 0.54
49101, 125900.60, 37.3829582, 23.2482038, 4.20, 0.10, 0.00, 1, 12, 0.54
49201, 125901.60, 37.3829580, 23.2482043, 4.20, 0.02, 0.00, 1, 12, 0.54
49301, 125902.60, 37.3829580, 23.2482045, 4.20, 0.06, 0.00, 1, 12, 0.51
49401, 125903.60, 37.3829578, 23.2482047, 4.20, 0.13, 0.00, 1, 12, 0.51
49501, 125904.50, 37.3829578, 23.2482052, 4.20, 0.08, 0.00, 1, 12, 0.53
49601, 125905.50, 37.3829580, 23.2482055, 4.10, 0.53, 72.71, 1, 12, 0.51
49701, 125906.50, 37.3829578, 23.2482050, 4.20, 0.45, 37.25, 2, 12, 0.51
49801, 125907.50, 37.3829575, 23.2482042, 4.30, 0.34, 0.00, 2, 12, 0.51
49901, 125908.50, 37.3829578, 23.2482037, 4.30, 0.32, 0.00, 2, 12, 0.52
50001, 125909.40, 37.3829578, 23.2482033, 4.40, 0.51, 121.01, 2, 12, 0.53
50101, 125910.50, 37.3829582, 23.2482032, 4.50, 0.11, 0.00, 2, 12, 0.53
50201, 125911.50, 37.3829585, 23.2482037, 4.40, 0.20, 0.00, 2, 12, 0.54
50301, 125912.50, 37.3829593, 23.2482033, 4.30, 0.16, 0.00, 2, 12, 0.53
50401, 125913.50, 37.3829600, 23.2482033, 4.20, 0.18, 0.00, 2, 12, 0.55
50501, 125914.50, 37.3829603, 23.2482033, 4.20, 0.24, 0.00, 2, 12, 0.54
50601, 125915.50, 37.3829607, 23.2482037, 4.20, 0.12, 0.00, 2, 12, 0.53
50701, 125916.50, 37.3829600, 23.2482040, 4.20, 0.10, 0.00, 2, 12, 0.51
50801, 125917.50, 37.3829593, 23.2482042, 4.20, 0.38, 177.50, 2, 12, 0.51
50901, 125918.50, 37.3829590, 23.2482045, 4.20, 0.24, 0.00, 2, 12, 0.54
51001, 125919.40, 37.3829585, 23.2482050, 4.10, 0.16, 0.00, 2, 12, 0.56
51101, 125920.40, 37.3829582, 23.2482053, 4.20, 0.28, 0.00, 2, 12, 0.56
51201, 125921.40, 37.3829573, 23.2482058, 4.10, 0.33, 0.00, 2, 12, 0.55
51301, 125922.40, 37.3829567, 23.2482068, 4.30, 0.06, 0.00, 2, 12, 0.54
51401, 125923.40, 37.3829560, 23.2482073, 4.30, 0.11, 0.00, 2, 12, 0.54
51501, 125924.40, 37.3829557, 23.2482075, 4.40, 0.21, 0.00, 2, 12, 0.54
51601, 125925.40, 37.3829558, 23.2482080, 4.50, 0.24, 0.00, 1, 12, 0.54
51701, 125926.40, 37.3829557, 23.2482078, 4.50, 0.08, 0.00, 1, 12, 0.54
51801, 125927.40, 37.3829553, 23.2482077, 4.50, 0.33, 0.00, 1, 12, 0.56
51901, 125928.40, 37.3829555, 23.2482073, 4.50, 0.14, 0.00, 1, 12, 0.54
52001, 125929.40, 37.3829555, 23.2482072, 4.50, 0.47, 0.00, 1, 12, 0.54
52101, 125930.40, 37.3829553, 23.2482073, 4.50, 0.18, 0.00, 1, 12, 0.56
52201, 125931.40, 37.3829553, 23.2482072, 4.50, 0.51, 325.66, 1, 12, 0.54
52301, 125932.40, 37.3829560, 23.2482062, 4.60, 0.24, 0.00, 2, 12, 0.54
52401, 125933.40, 37.3829562, 23.2482055, 4.60, 0.64, 160.84, 2, 12, 0.54
52501, 125934.30, 37.3829565, 23.2482048, 4.70, 0.10, 0.00, 2, 12, 0.54
52601, 125935.30, 37.3829562, 23.2482048, 4.70, 0.13, 0.00, 2, 12, 0.54
52701, 125936.30, 37.3829558, 23.2482052, 4.70, 0.17, 0.00, 2, 12, 0.55
52801, 125937.30, 37.3829558, 23.2482057, 4.80, 0.29, 0.00, 2, 12, 0.51
52901, 125938.30, 37.3829557, 23.2482063, 4.90, 0.18, 0.00, 2, 12, 0.51
53001, 125939.30, 37.3829563, 23.2482062, 4.90, 0.34, 0.00, 2, 12, 0.51
53101, 125940.30, 37.3829577, 23.2482057, 4.80, 0.30, 0.00, 2, 12, 0.51
53201, 125941.30, 37.3829588, 23.2482048, 4.70, 0.19, 0.00, 2, 12, 0.54
53301, 125942.30, 37.3829598, 23.2482042, 4.40, 0.07, 0.00, 2, 12, 0.54
53401, 125943.30, 37.3829605, 23.2482037, 4.30, 0.23, 0.00, 2, 12, 0.54
53501, 125944.30, 37.3829610, 23.2482030, 4.30, 0.35, 0.00, 2, 12, 0.54
53601, 125945.30, 37.3829620, 23.2482022, 4.30, 0.13, 0.00, 2, 12, 0.54
53701, 125946.30, 37.3829648, 23.2482023, 4.40, 0.15, 0.00, 2, 12, 0.54
53801, 125947.20, 37.3829658, 23.2482023, 4.40, 0.05, 0.00, 2, 12, 0.54
53901, 125948.20, 37.3829662, 23.2482022, 4.30, 0.26, 0.00, 2, 12, 0.54
54001, 125949.20, 37.3829663, 23.2482022, 4.30, 0.12, 0.00, 2, 12, 0.54
54101, 125950.20, 37.3829657, 23.2482023, 4.20, 0.17, 0.00, 2, 12, 0.51
54201, 125951.20, 37.3829650, 23.2482030, 4.20, 0.30, 0.00, 2, 12, 0.54
54301, 125952.20, 37.3829645, 23.2482043, 4.30, 0.39, 129.67, 2, 12, 0.53
54401, 125953.20, 37.3829637, 23.2482053, 4.30, 0.18, 0.00, 2, 12, 0.54
54501, 125954.20, 37.3829622, 23.2482065, 4.50, 0.12, 0.00, 2, 12, 0.53
54601, 125955.20, 37.3829610, 23.2482073, 4.70, 0.27, 0.00, 2, 12, 0.53
54701, 125956.20, 37.3829605, 23.2482083, 4.90, 0.41, 64.80, 2, 12, 0.53
54801, 125957.20, 37.3829602, 23.2482090, 5.10, 0.95, 157.59, 2, 12, 0.54
54901, 125958.20, 37.3829593, 23.2482093, 5.30, 0.11, 0.00, 2, 12, 0.54
55001, 125959.20, 37.3829588, 23.2482093, 5.30, 0.13, 0.00, 2, 12, 0.54
55101, 130000.20, 37.3829580, 23.2482092, 5.60, 0.32, 0.00, 2, 12, 0.54
55201, 130001.20, 37.3829578, 23.2482098, 5.60, 0.18, 0.00, 2, 12, 0.55
55301, 130002.20, 37.3829583, 23.2482103, 5.50, 0.37, 48.40, 2, 12, 0.54
55401, 130003.00, 37.3829580, 23.2482105, 5.50, 0.09, 0.00, 2, 12, 0.56
55501, 130004.00, 37.3829583, 23.2482107, 5.40, 0.31, 0.00, 2, 12, 0.54
55601, 130005.00, 37.3829582, 23.2482107, 5.40, 0.12, 0.00, 2, 12, 0.54
55701, 130006.10, 37.3829585, 23.2482105, 5.30, 0.11, 0.00, 2, 12, 0.53
55801, 130007.00, 37.3829590, 23.2482102, 5.30, 0.10, 0.00, 2, 12, 0.51
55901, 130008.00, 37.3829593, 23.2482098, 5.30, 0.14, 0.00, 2, 12, 0.53
56001, 130009.00, 37.3829593, 23.2482097, 5.20, 0.12, 0.00, 2, 12, 0.50
56101, 130010.00, 37.3829597, 23.2482095, 5.20, 0.33, 0.00, 2, 12, 0.51
56201, 130011.00, 37.3829595, 23.2482095, 5.20, 0.46, 337.73, 2, 12, 0.51
56301, 130012.00, 37.3829593, 23.2482092, 5.10, 0.34, 0.00, 2, 12, 0.51
56401, 130013.00, 37.3829587, 23.2482103, 5.10, 0.36, 0.00, 2, 12, 0.51
56501, 130014.00, 37.3829580, 23.2482108, 5.20, 0.35, 0.00, 2, 12, 0.52
56601, 130015.00, 37.3829580, 23.2482112, 5.40, 0.35, 0.00, 2, 12, 0.51
56701, 130016.10, 37.3829572, 23.2482117, 5.40, 0.17, 0.00, 2, 12, 0.56
56801, 130017.10, 37.3829565, 23.2482120, 5.40, 0.10, 0.00, 2, 12, 0.54
56901, 130018.00, 37.3829567, 23.2482123, 5.40, 0.03, 0.00, 2, 12, 0.54
57001, 130019.00, 37.3829572, 23.2482135, 5.30, 0.36, 330.07, 2, 12, 0.54
57101, 130020.00, 37.3829572, 23.2482135, 5.30, 0.09, 0.00, 2, 12, 0.54
57201, 130020.90, 37.3829565, 23.2482137, 5.20, 0.22, 0.00, 2, 12, 0.51
57301, 130021.90, 37.3829555, 23.2482130, 5.30, 0.07, 0.00, 2, 12, 0.54
57401, 130022.90, 37.3829557, 23.2482127, 5.40, 0.11, 0.00, 2, 12, 0.51
57501, 130023.90, 37.3829557, 23.2482128, 5.50, 0.07, 0.00, 2, 12, 0.51
57601, 130025.00, 37.3829545, 23.2482135, 5.70, 0.18, 0.00, 2, 12, 0.51
57701, 130025.90, 37.3829542, 23.2482137, 5.70, 0.34, 0.00, 2, 12, 0.51
57801, 130027.00, 37.3829530, 23.2482135, 5.70, 0.07, 0.00, 2, 12, 0.51
57901, 130027.90, 37.3829523, 23.2482132, 5.70, 0.13, 0.00, 2, 12, 0.51
58001, 130028.90, 37.3829515, 23.2482135, 5.80, 0.31, 0.00, 2, 12, 0.51
58101, 130029.90, 37.3829510, 23.2482133, 5.90, 0.07, 0.00, 2, 12, 0.53
58201, 130030.90, 37.3829503, 23.2482132, 5.90, 0.08, 0.00, 2, 12, 0.53
58301, 130031.90, 37.3829490, 23.2482140, 6.10, 0.30, 0.00, 2, 12, 0.53
58401, 130032.90, 37.3829493, 23.2482135, 6.10, 0.11, 0.00, 2, 12, 0.55
58501, 130033.90, 37.3829497, 23.2482128, 6.20, 0.31, 0.00, 2, 12, 0.53
58601, 130034.90, 37.3829512, 23.2482123, 6.20, 0.36, 4.33, 2, 12, 0.53
58701, 130035.90, 37.3829518, 23.2482115, 6.10, 0.54, 0.95, 2, 12, 0.56
58801, 130036.90, 37.3829525, 23.2482110, 6.10, 0.18, 0.00, 2, 12, 0.56
58901, 130037.90, 37.3829527, 23.2482115, 6.20, 0.13, 0.00, 2, 12, 0.53
59001, 130038.90, 37.3829527, 23.2482113, 6.30, 0.08, 0.00, 2, 12, 0.53
59101, 130039.90, 37.3829527, 23.2482115, 6.30, 0.15, 0.00, 2, 12, 0.51
59201, 130040.90, 37.3829528, 23.2482117, 6.30, 0.27, 0.00, 2, 12, 0.53
59301, 130041.90, 37.3829532, 23.2482120, 6.20, 0.19, 0.00, 2, 12, 0.51
59401, 130042.90, 37.3829533, 23.2482120, 6.10, 0.16, 0.00, 2, 12, 0.51
59501, 130043.90, 37.3829533, 23.2482120, 6.00, 0.12, 0.00, 2, 12, 0.51
59601, 130044.90, 37.3829535, 23.2482123, 6.00, 0.16, 0.00, 2, 12, 0.51
59701, 130045.90, 37.3829538, 23.2482122, 6.00, 0.32, 0.00, 2, 12, 0.51
59801, 130046.90, 37.3829545, 23.2482117, 5.90, 0.80, 233.20, 2, 12, 0.53
59901, 130047.80, 37.3829553, 23.2482108, 6.00, 0.64, 319.68, 2, 12, 0.52
60001, 130048.80, 37.3829562, 23.2482107, 5.90, 0.18, 0.00, 2, 12, 0.51
60101, 130049.80, 37.3829567, 23.2482107, 5.80, 0.12, 0.00, 2, 12, 0.54
60201, 130050.80, 37.3829570, 23.2482107, 5.90, 0.14, 0.00, 2, 12, 0.54
60301, 130051.80, 37.3829573, 23.2482107, 5.90, 0.14, 0.00, 2, 12, 0.54
60401, 130052.80, 37.3829578, 23.2482107, 5.90, 0.27, 0.00, 2, 12, 0.54
60501, 130053.80, 37.3829583, 23.2482107, 5.90, 0.15, 0.00, 2, 12, 0.54
60601, 130054.80, 37.3829590, 23.2482103, 5.90, 0.23, 0.00, 2, 12, 0.51
60701, 130055.80, 37.3829595, 23.2482102, 5.80, 0.05, 0.00, 2, 12, 0.54
60801, 130056.80, 37.3829600, 23.2482100, 5.70, 0.07, 0.00, 2, 12, 0.54
60901, 130057.80, 37.3829603, 23.2482098, 5.70, 0.18, 0.00, 2, 12, 0.54
61001, 130058.80, 37.3829607, 23.2482097, 5.70, 0.01, 0.00, 2, 12, 0.54
61101, 130059.70, 37.3829608, 23.2482097, 5.70, 0.06, 0.00, 2, 12, 0.51
61201, 130100.70, 37.3829612, 23.2482093, 5.70, 0.03, 0.00, 2, 12, 0.51
61301, 130101.70, 37.3829615, 23.2482090, 5.70, 0.14, 0.00, 2, 12, 0.51
61401, 130102.70, 37.3829615, 23.2482087, 5.80, 0.08, 0.00, 2, 12, 0.51
61501, 130103.70, 37.3829615, 23.2482083, 5.80, 0.08, 0.00, 2, 12, 0.51
61601, 130104.70, 37.3829613, 23.2482082, 5.90, 0.06, 0.00, 2, 12, 0.53
61701, 130105.70, 37.3829610, 23.2482083, 5.90, 0.08, 0.00, 2, 12, 0.53
61801, 130106.70, 37.3829607, 23.2482085, 5.90, 0.11, 0.00, 2, 12, 0.51
61901, 130107.70, 37.3829603, 23.2482087, 5.90, 0.09, 0.00, 2, 12, 0.53
62001, 130108.70, 37.3829602, 23.2482085, 5.80, 0.04, 0.00, 2, 12, 0.51
62101, 130109.70, 37.3829602, 23.2482083, 5.80, 0.05, 0.00, 2, 12, 0.51
62201, 130110.70, 37.3829602, 23.2482080, 5.80, 0.05, 0.00, 2, 12, 0.51
62301, 130111.70, 37.3829600, 23.2482077, 5.70, 0.06, 0.00, 2, 12, 0.51
62401, 130112.70, 37.3829600, 23.2482075, 5.70, 0.12, 0.00, 2, 12, 0.51
62501, 130113.70, 37.3829600, 23.2482073, 5.60, 0.01, 0.00, 2, 12, 0.51
62601, 130114.60, 37.3829600, 23.2482070, 5.60, 0.06, 0.00, 2, 12, 0.51
62701, 130115.60, 37.3829600, 23.2482068, 5.60, 0.20, 0.00, 2, 12, 0.51
62801, 130116.60, 37.3829598, 23.2482065, 5.50, 0.11, 0.00, 2, 12, 0.53
62901, 130117.60, 37.3829598, 23.2482063, 5.50, 0.19, 0.00, 2, 12, 0.51
63001, 130118.60, 37.3829598, 23.2482060, 5.40, 0.19, 0.00, 2, 12, 0.51
63101, 130119.60, 37.3829597, 23.2482057, 5.30, 0.06, 0.00, 2, 12, 0.51
63201, 130120.60, 37.3829593, 23.2482053, 5.30, 0.14, 0.00, 2, 12, 0.51
63301, 130121.60, 37.3829590, 23.2482050, 5.30, 0.05, 0.00, 2, 12, 0.51
63401, 130122.60, 37.3829587, 23.2482050, 5.30, 0.03, 0.00, 2, 12, 0.51
63501, 130123.60, 37.3829587, 23.2482052, 5.20, 0.09, 0.00, 2, 12, 0.51
63601, 130124.60, 37.3829583, 23.2482052, 5.20, 0.24, 0.00, 2, 12, 0.51
63701, 130125.60, 37.3829585, 23.2482053, 5.20, 0.13, 0.00, 2, 12, 0.51
63801, 130126.60, 37.3829582, 23.2482053, 5.20, 0.09, 0.00, 2, 12, 0.51
63901, 130127.60, 37.3829585, 23.2482053, 5.30, 0.19, 0.00, 2, 12, 0.51
64001, 130128.60, 37.3829590, 23.2482055, 5.30, 0.04, 0.00, 2, 12, 0.51
64101, 130129.60, 37.3829593, 23.2482057, 5.40, 0.16, 0.00, 2, 12, 0.51
64201, 130130.50, 37.3829593, 23.2482057, 5.40, 0.19, 0.00, 2, 12, 0.51
64301, 130131.50, 37.3829590, 23.2482060, 5.30, 0.46, 142.64, 2, 12, 0.53
64401, 130132.50, 37.3829587, 23.2482063, 5.20, 0.04, 0.00, 2, 12, 0.51
64501, 130133.50, 37.3829587, 23.2482063, 5.20, 0.18, 0.00, 2, 12, 0.51
64601, 130134.50, 37.3829585, 23.2482068, 5.20, 0.05, 0.00, 2, 12, 0.51
64701, 130135.50, 37.3829585, 23.2482073, 5.20, 0.06, 0.00, 2, 12, 0.52
64801, 130136.50, 37.3829583, 23.2482078, 5.10, 0.24, 0.00, 2, 12, 0.54
64901, 130137.50, 37.3829583, 23.2482082, 5.10, 0.13, 0.00, 2, 12, 0.54
65001, 130138.50, 37.3829575, 23.2482075, 5.10, 1.25, 206.39, 2, 12, 0.56
65101, 130139.50, 37.3829533, 23.2482047, 5.10, 2.52, 226.75, 2, 12, 0.55
65201, 130140.50, 37.3829483, 23.2482000, 5.10, 2.48, 218.81, 2, 12, 0.58
65301, 130141.50, 37.3829417, 23.2481973, 5.30, 2.24, 230.93, 2, 12, 0.62
65401, 130142.50, 37.3829372, 23.2481955, 5.30, 0.89, 199.09, 2, 12, 0.51
65501, 130143.50, 37.3829370, 23.2481950, 5.30, 0.21, 0.00, 2, 12, 0.53
65601, 130144.40, 37.3829373, 23.2481953, 5.20, 0.41, 309.55, 2, 12, 0.53
65701, 130145.40, 37.3829375, 23.2481948, 5.10, 0.25, 0.00, 2, 12, 0.52
65801, 130146.40, 37.3829353, 23.2481930, 5.00, 1.16, 237.63, 2, 12, 0.54
65901, 130147.40, 37.3829358, 23.2481882, 4.80, 3.26, 290.42, 2, 12, 0.51
66001, 130148.40, 37.3829388, 23.2481840, 4.70, 0.69, 311.65, 2, 12, 0.51
66101, 130149.40, 37.3829377, 23.2481843, 4.70, 1.84, 153.10, 2, 12, 0.54
66201, 130150.40, 37.3829373, 23.2481820, 4.80, 1.35, 294.89, 2, 12, 0.55
66301, 130151.40, 37.3829363, 23.2481795, 5.10, 0.27, 0.00, 2, 12, 0.56
66401, 130152.40, 37.3829365, 23.2481780, 5.30, 1.55, 0.00, 2, 12, 0.57
66501, 130153.40, 37.3829377, 23.2481693, 5.40, 3.31, 280.51, 2, 12, 0.60
66601, 130154.40, 37.3829308, 23.2481557, 5.60, 4.69, 243.26, 2, 12, 0.68
66701, 130155.40, 37.3829162, 23.2481393, 5.60, 6.65, 227.13, 1, 12, 0.71
66801, 130156.40, 37.3828897, 23.2481177, 5.70, 9.57, 216.94, 2, 7, 1.06
66901, 130157.40, 37.3829008, 23.2481513, 5.70, 2.81, 186.01, 2, 12, 0.81
67001, 130158.40, 37.3829128, 23.2481478, 5.50, 0.82, 338.83, 2, 12, 0.57
67101, 130159.40, 37.3829142, 23.2481510, 5.50, 1.10, 309.64, 2, 12, 0.57
67201, 130200.30, 37.3829142, 23.2481500, 5.30, 0.62, 270.40, 2, 12, 0.57
67301, 130201.30, 37.3829147, 23.2481508, 4.90, 0.21, 0.00, 2, 12, 0.57
67401, 130202.30, 37.3829178, 23.2481512, 4.70, 1.49, 342.14, 2, 12, 0.57
67501, 130203.30, 37.3829198, 23.2481530, 4.40, 0.63, 33.31, 2, 12, 0.57
67601, 130204.30, 37.3829210, 23.2481555, 4.30, 0.67, 57.69, 2, 12, 0.57
67701, 130205.30, 37.3829213, 23.2481578, 4.10, 0.47, 99.26, 2, 12, 0.57
67801, 130206.30, 37.3829213, 23.2481602, 4.00, 0.63, 109.43, 2, 12, 0.57
67901, 130207.30, 37.3829212, 23.2481620, 3.90, 0.81, 132.01, 2, 12, 0.54
68001, 130208.30, 37.3829207, 23.2481645, 3.70, 0.62, 135.22, 2, 12, 0.54
68101, 130209.30, 37.3829193, 23.2481658, 3.60, 0.63, 168.89, 2, 12, 0.55
68201, 130210.30, 37.3829193, 23.2481648, 3.60, 0.53, 214.87, 2, 12, 0.54
68301, 130211.20, 37.3829202, 23.2481635, 3.60, 0.81, 214.70, 2, 12, 0.54
68401, 130212.20, 37.3829177, 23.2481625, 3.80, 0.91, 253.39, 2, 12, 0.51
68501, 130213.20, 37.3829172, 23.2481617, 3.80, 0.65, 257.44, 2, 12, 0.51
68601, 130214.20, 37.3829177, 23.2481588, 3.80, 0.89, 289.63, 2, 12, 0.51
68701, 130215.20, 37.3829168, 23.2481602, 3.80, 0.76, 111.10, 2, 12, 0.51
68801, 130216.20, 37.3829162, 23.2481610, 3.70, 1.81, 59.20, 2, 12, 0.51
68901, 130217.20, 37.3829123, 23.2481560, 3.70, 2.63, 234.84, 2, 12, 0.53
69001, 130218.20, 37.3829102, 23.2481515, 3.70, 1.41, 0.00, 2, 12, 0.62
69101, 130219.20, 37.3829118, 23.2481535, 3.60, 0.67, 0.00, 2, 12, 0.60
69201, 130220.20, 37.3829013, 23.2481532, 3.60, 2.79, 208.00, 2, 12, 0.67
69301, 130221.20, 37.3828862, 23.2481570, 3.50, 5.22, 168.48, 2, 10, 0.86
69401, 130222.20, 37.3828882, 23.2481620, 3.00, 0.81, 178.01, 2, 12, 0.58
69501, 130223.20, 37.3828850, 23.2481607, 2.90, 1.88, 0.00, 2, 12, 0.66
69601, 130224.20, 37.3828747, 23.2481600, 2.60, 3.76, 183.07, 2, 12, 0.76
69701, 130225.20, 37.3828642, 23.2481592, 2.40, 4.02, 0.00, 2, 12, 0.81
69801, 130226.20, 37.3828542, 23.2481592, 2.20, 4.05, 0.00, 2, 12, 0.82
69901, 130227.20, 37.3828575, 23.2481313, 2.10, 5.44, 238.32, 2, 6, 1.94
70001, 130228.20, 37.3828435, 23.2481107, 2.00, 7.23, 232.70, 2, 10, 0.94
70101, 130229.20, 37.3828212, 23.2481072, 2.20, 7.39, 208.38, 2, 10, 0.89
70201, 130230.20, 37.3827990, 23.2481055, 0.00, 7.89, 197.55, 0, 0, 99.99
70301, 130231.20, 37.3827683, 23.2481030, 2.70, 9.47, 191.33, 1, 12, 0.91
70401, 130232.20, 37.3827305, 23.2481025, 3.20, 11.21, 187.18, 1, 12, 0.91
70501, 130232.60, 37.3827225, 23.2481033, 0.00, 10.72, 185.78, 0, 0, 99.99
70601, 130232.60, 37.3827225, 23.2481033, 0.00, 10.72, 185.78, 0, 0, 99.99
70701, 130235.10, 37.3826843, 23.2480842, 3.10, 6.52, 198.31, 1, 5, 2.52
70801, 130236.10, 37.3826717, 23.2480785, 3.40, 5.94, 199.03, 1, 5, 2.52
70901, 130237.10, 37.3826552, 23.2480723, 3.30, 5.74, 195.03, 1, 4, 2.82
71001, 130238.10, 37.3826425, 23.2480595, 3.30, 6.50, 200.28, 1, 5, 3.82
71101, 130239.10, 37.3826312, 23.2480473, 3.40, 6.78, 202.21, 1, 3, 3.02
71201, 130240.10, 37.3826360, 23.2480500, 3.50, 5.21, 0.00, 1, 5, 2.32
71301, 130241.10, 37.3826585, 23.2480608, 3.60, 3.73, 0.00, 1, 4, 1.89
71401, 130241.30, 37.3826645, 23.2480632, 0.00, 3.37, 0.00, 0, 0, 99.99
71501, 130241.30, 37.3826645, 23.2480632, 0.00, 3.37, 0.00, 0, 0, 99.99
71601, 130241.30, 37.3826645, 23.2480632, 0.00, 3.37, 0.00, 0, 0, 99.99
71701, 130241.30, 37.3826645, 23.2480632, 0.00, 3.37, 0.00, 0, 0, 99.99
71801, 130246.00, 37.3825943, 23.2480852, 3.80, 6.28, 0.00, 2, 4, 3.34
71901, 130247.00, 37.3825917, 23.2480850, 5.00, 3.52, 167.62, 2, 12, 0.95
72001, 130248.00, 37.3825592, 23.2480877, 5.40, 8.00, 170.91, 2, 5, 2.39
72101, 130249.00, 37.3825397, 23.2481025, 5.70, 7.57, 172.01, 2, 11, 1.34
72201, 130250.00, 37.3825398, 23.2480997, 6.10, 4.57, 189.19, 1, 12, 0.99
72301, 130251.00, 37.3825288, 23.2480745, 6.40, 6.63, 211.77, 1, 12, 0.79
72401, 130252.00, 37.3825112, 23.2480460, 6.70, 8.47, 225.62, 1, 12, 0.83
72501, 130252.90, 37.3825315, 23.2480410, 0.00, 5.47, 243.02, 0, 0, 99.99
72601, 130254.00, 37.3825400, 23.2480313, 7.50, 4.19, 0.00, 1, 4, 2.24
72701, 130255.00, 37.3825672, 23.2480655, 6.90, 0.58, 0.00, 2, 10, 0.96
72801, 130256.00, 37.3825638, 23.2480722, 7.50, 3.33, 216.09, 2, 7, 0.99
72901, 130256.90, 37.3825640, 23.2480872, 7.90, 3.93, 172.33, 2, 6, 1.14
73001, 130257.90, 37.3825627, 23.2480912, 8.10, 4.29, 174.07, 1, 6, 1.07
73101, 130258.70, 37.3825853, 23.2480800, 0.00, 1.93, 0.00, 0, 0, 99.99
73201, 130259.90, 37.3825820, 23.2480843, 8.50, 0.35, 0.00, 1, 7, 2.23
73301, 130300.90, 37.3826357, 23.2481117, 9.20, 1.47, 0.00, 1, 10, 0.93
73401, 130301.90, 37.3826530, 23.2481042, 9.50, 1.58, 0.00, 1, 4, 16.80
73501, 130302.90, 37.3826607, 23.2481030, 9.90, 0.74, 0.00, 1, 10, 0.98
73601, 130303.90, 37.3826735, 23.2481083, 10.10, 1.71, 0.00, 1, 6, 2.30
73701, 130304.90, 37.3826738, 23.2481135, 10.40, 0.42, 0.00, 1, 6, 1.66
73801, 130305.90, 37.3826695, 23.2481187, 10.70, 1.55, 0.00, 1, 8, 1.24
73901, 130306.90, 37.3826653, 23.2481163, 11.10, 1.31, 0.00, 1, 7, 1.11
74001, 130307.60, 37.3826672, 23.2481182, 0.00, 0.37, 0.00, 0, 0, 99.99
74101, 130307.60, 37.3826672, 23.2481182, 0.00, 0.37, 0.00, 0, 0, 99.99
74201, 130307.60, 37.3826672, 23.2481182, 0.00, 0.37, 0.00, 0, 0, 99.99
74301, 130310.90, 37.3826245, 23.2480993, 10.40, 4.64, 0.00, 1, 5, 3.95
74401, 130311.70, 37.3825882, 23.2480688, 0.00, 7.71, 203.09, 0, 0, 99.99
74501, 130312.90, 37.3825498, 23.2480458, 10.50, 9.52, 202.65, 1, 3, 6.62
74601, 130313.10, 37.3825453, 23.2480433, 0.00, 9.55, 201.80, 0, 3, 39.61
74701, 130314.90, 37.3825015, 23.2480212, 10.50, 9.86, 201.54, 1, 4, 6.21
74801, 130315.30, 37.3824888, 23.2479997, 0.00, 10.33, 205.74, 0, 0, 99.99
74901, 130315.30, 37.3824888, 23.2479997, 0.00, 10.33, 205.74, 0, 0, 99.99
